iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;17535.06888898726;16625.423888583944;16625.423888583944;16625.423888583944;2;16625.423888583944;44.2799;909.6450004033177;Evaluated;41.8385;2.4322;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;16;23;;;;;;;;;;;;True;False;False;False;;ok;16637.326889645472;16625.423888583944;16625.423888583944;16625.423888583944;3;16625.423888583944;51.9304;11.903001061527902;Evaluated;5.223;2.4242;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;32;40;51;;;;;True;False;False;True;;ok;16420.17148518121;16625.423888583944;16625.423888583944;16625.423888583944;4;16625.423888583944;59.9742;-205.25240340273376;Evaluated;5.6137;2.4273;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;16168.73353686987;16625.423888583944;16625.423888583944;16625.423888583944;5;16625.423888583944;67.5904;-456.6903517140745;Evaluated;5.1859;2.4297;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;15632.208925194025;16625.423888583944;16625.423888583944;16625.423888583944;6;16625.423888583944;74.9192;-993.2149633899189;Evaluated;5.0973;2.2303;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15632.208925194025;15632.208925194025;6;15632.208925194025;74.9333;;IterationSummary;;;;;;
2;1;2;1;normal;0;457c4bc75f95;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;18203.82111546928;15632.208925194025;15632.208925194025;15632.208925194025;7;15632.208925194025;83.3726;2571.6121902752548;Evaluated;5.8082;2.623;64;True;1;
2;1;2;2;normal;0;457c4bc75f95;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;17741.899020227225;15632.208925194025;15632.208925194025;15632.208925194025;8;15632.208925194025;91.7346;2109.6900950332;Evaluated;5.9363;2.425;64;True;1;
2;1;2;3;normal;0;457c4bc75f95;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16721.816169469654;15632.208925194025;15632.208925194025;15632.208925194025;9;15632.208925194025;100.0959;1089.6072442756285;Evaluated;5.9296;2.429;64;True;1;
2;1;2;4;normal;0;457c4bc75f95;move;;;49;50;;;;;;;;;;True;False;False;False;;ok;15632.208925194025;15632.208925194025;15632.208925194025;15632.208925194025;10;15632.208925194025;107.8743;0.0;Evaluated;5.5494;2.2263;64;True;1;
