iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;17535.06888898726;16625.423888583944;16625.423888583944;16625.423888583944;2;16625.423888583944;15.0058;909.6450004033177;Evaluated;14.2769;0.7198;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;17;30;;;;;;;;;;;;True;False;False;True;;ok;16629.774739461565;16625.423888583944;16625.423888583944;16625.423888583944;3;16625.423888583944;20.8613;4.350850877621269;Evaluated;5.2061;0.6465;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;32;40;16;;;;;True;False;False;True;;ok;16292.2047037198;16625.423888583944;16625.423888583944;16625.423888583944;4;16625.423888583944;26.8533;-333.21918486414324;Evaluated;5.3526;0.6364;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;move;;;52;48;;;;;;;;;;True;False;False;False;;ok;16844.800829468957;16625.423888583944;16625.423888583944;16625.423888583944;5;16625.423888583944;32.696;219.37694088501303;Evaluated;5.1938;0.6459;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;15;30;;;;;;;;;;True;False;False;True;;ok;17547.101992361444;16625.423888583944;16625.423888583944;16625.423888583944;6;16625.423888583944;38.6197;921.6781037774999;Evaluated;5.2519;0.6711;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16292.2047037198;16292.2047037198;6;16292.2047037198;38.6317;;IterationSummary;;;;;;
2;1;2;1;normal;0;78ad6c7cf661;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;17535.06888898726;16292.2047037198;16292.2047037198;16292.2047037198;7;16292.2047037198;45.0668;1242.864185267461;Evaluated;5.7821;0.6438;64;True;1;
2;1;2;2;normal;0;78ad6c7cf661;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;17327.830231991218;16292.2047037198;16292.2047037198;16292.2047037198;8;16292.2047037198;51.3318;1035.6255282714174;Evaluated;5.6203;0.6423;64;True;1;
2;1;2;3;normal;0;78ad6c7cf661;reinsert_block;;;;;;;35;40;16;;;;;True;False;False;True;;ok;17546.738352282857;16292.2047037198;16292.2047037198;16292.2047037198;9;16292.2047037198;58.0511;1254.533648563056;Evaluated;6.0765;0.6402;64;True;1;
2;1;2;4;normal;0;78ad6c7cf661;move;;;52;48;;;;;;;;;;True;False;False;False;;ok;16651.783822883866;16292.2047037198;16292.2047037198;16292.2047037198;10;16292.2047037198;64.2147;359.57911916406556;Evaluated;5.5375;0.6254;64;True;1;
2;1;2;5;normal;0;78ad6c7cf661;move;;;27;10;;;;;;;;;;True;False;False;True;;ok;17902.528497481322;16292.2047037198;16292.2047037198;16292.2047037198;11;16292.2047037198;70.3289;1610.3237937615213;Evaluated;5.4859;0.6252;64;True;1;
2;1;2;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16292.2047037198;16292.2047037198;11;16292.2047037198;70.3318;;IterationSummary;;;;;;
3;1;3;1;normal;1;78ad6c7cf661;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;16826.5187276387;16292.2047037198;16292.2047037198;16292.2047037198;12;16292.2047037198;77.0896;534.3140239188997;Evaluated;6.1085;0.634;64;True;1;
3;1;3;2;normal;1;78ad6c7cf661;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;16247.353980915905;16292.2047037198;16292.2047037198;16292.2047037198;13;16292.2047037198;83.3786;-44.85072280389613;Evaluated;5.6316;0.6548;64;True;1;
3;1;3;3;normal;1;78ad6c7cf661;reinsert_block;;;;;;;32;40;16;;;;;True;False;False;True;;ok;16356.1097014102;16292.2047037198;16292.2047037198;16292.2047037198;14;16292.2047037198;89.9836;63.904997690398886;Evaluated;5.9642;0.638;64;True;1;
3;1;3;4;normal;1;78ad6c7cf661;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15831.276551051911;16292.2047037198;16292.2047037198;16292.2047037198;15;16292.2047037198;96.1817;-460.92815266788966;Evaluated;5.5593;0.6355;64;True;1;
3;1;3;5;normal;1;78ad6c7cf661;move;;;27;15;;;;;;;;;;True;False;False;True;;ok;17454.696371275262;16292.2047037198;16292.2047037198;16292.2047037198;16;16292.2047037198;102.3678;1162.4916675554614;Evaluated;5.5467;0.6366;64;True;1;
3;1;3;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15831.276551051911;15831.276551051911;16;15831.276551051911;102.3811;;IterationSummary;;;;;;
4;1;4;1;normal;0;2032efcd761e;move;;;27;10;;;;;;;;;;True;False;False;True;;ok;17445.061559042966;15831.276551051911;15831.276551051911;15831.276551051911;17;15831.276551051911;108.9277;1613.785007991055;Evaluated;5.9137;0.6252;64;True;1;
4;1;4;2;normal;0;2032efcd761e;swap;20;31;;;;;;;;;;;;True;False;False;False;;ok;16863.094356060297;15831.276551051911;15831.276551051911;15831.276551051911;18;15831.276551051911;115.4776;1031.8178050083861;Evaluated;5.9137;0.633;64;True;1;
4;1;4;3;normal;0;2032efcd761e;reinsert_block;;;;;;;35;40;20;;;;;True;False;False;True;;ok;16632.555242119928;15831.276551051911;15831.276551051911;15831.276551051911;19;15831.276551051911;122.3542;801.278691068017;Evaluated;6.2412;0.6326;64;True;1;
4;1;4;4;normal;0;2032efcd761e;move;;;53;49;;;;;;;;;;True;False;False;False;;ok;15835.05087099921;15831.276551051911;15831.276551051911;15831.276551051911;20;15831.276551051911;128.5867;3.7743199472988636;Evaluated;5.6047;0.6259;64;True;1;
4;1;4;5;normal;0;2032efcd761e;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;16291.047061584703;15831.276551051911;15831.276551051911;15831.276551051911;21;15831.276551051911;134.7634;459.7705105327914;Evaluated;5.5396;0.6343;64;True;1;
4;1;4;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15831.276551051911;15831.276551051911;21;15831.276551051911;134.7667;;IterationSummary;;;;;;
5;1;5;1;normal;1;2032efcd761e;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;16370.34019081082;15831.276551051911;15831.276551051911;15831.276551051911;22;15831.276551051911;141.5058;539.0636397589096;Evaluated;6.0782;0.6434;64;True;1;
5;1;5;2;normal;1;2032efcd761e;swap;16;20;;;;;;;;;;;;True;False;False;False;;ok;17131.19575126421;15831.276551051911;15831.276551051911;15831.276551051911;23;15831.276551051911;147.7782;1299.9192002123;Evaluated;5.6291;0.6407;64;True;1;
5;1;5;3;normal;1;2032efcd761e;move;;;38;30;;;;;;;;;;True;False;False;False;;ok;15832.878192078231;15831.276551051911;15831.276551051911;15831.276551051911;24;15831.276551051911;158.0707;1.6016410263200669;Evaluated;9.6247;0.6651;64;True;2;duplicate_for_same_parent_sequence
5;1;5;4;normal;1;2032efcd761e;move;;;52;48;;;;;;;;;;True;False;False;False;;ok;16096.480544301736;15831.276551051911;15831.276551051911;15831.276551051911;25;15831.276551051911;164.3191;265.20399324982463;Evaluated;5.6009;0.6446;64;True;1;
5;1;5;5;normal;1;2032efcd761e;move;;;27;15;;;;;;;;;;True;False;False;True;;ok;16996.6131698108;15831.276551051911;15831.276551051911;15831.276551051911;26;15831.276551051911;177.7385;1165.336618758889;Evaluated;12.7936;0.6228;64;True;3;duplicate_for_same_parent_sequence
5;1;5;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15831.276551051911;15831.276551051911;26;15831.276551051911;177.7416;;IterationSummary;;;;;;
6;1;6;1;normal;2;2032efcd761e;move;;;8;3;;;;;;;;;;True;False;False;False;;ok;17447.65289682734;15831.276551051911;15831.276551051911;15831.276551051911;27;15831.276551051911;188.1355;1616.3763457754303;Evaluated;9.729;0.6536;64;True;2;duplicate_for_same_parent_sequence
6;1;6;2;normal;2;2032efcd761e;move;;;35;25;;;;;;;;;;True;False;False;True;;ok;16565.073607878923;15831.276551051911;15831.276551051911;15831.276551051911;28;15831.276551051911;198.1166;733.797056827012;Evaluated;9.355;0.6237;64;True;2;duplicate_for_same_parent_sequence
6;1;6;3;normal;2;2032efcd761e;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16561.507402073905;15831.276551051911;15831.276551051911;15831.276551051911;29;15831.276551051911;204.7769;730.2308510219937;Evaluated;6.0138;0.6439;64;True;1;
6;1;6;4;normal;2;2032efcd761e;move;;;49;53;;;;;;;;;;True;False;False;False;;ok;16213.080051330384;15831.276551051911;15831.276551051911;15831.276551051911;30;15831.276551051911;210.9429;381.8035002784727;Evaluated;5.5405;0.6224;64;True;1;
6;1;6;5;normal;2;2032efcd761e;move;;;40;35;;;;;;;;;;True;False;False;False;;ok;15842.168075532714;15831.276551051911;15831.276551051911;15831.276551051911;31;15831.276551051911;225.2777;10.891524480803128;Evaluated;13.6875;0.6465;64;True;3;duplicate_for_same_parent_sequence
6;1;6;;normal;3;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15831.276551051911;15831.276551051911;31;15831.276551051911;225.2816;;IterationSummary;;;;;;
7;1;7;1;diversification;3;2032efcd761e;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;17077.555028747975;15831.276551051911;15831.276551051911;15831.276551051911;32;15831.276551051911;231.9036;1246.2784776960634;Evaluated;5.9633;0.6448;64;True;1;
