iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;5;2;;;;;;;;;;True;False;False;False;;ok;17615.753874614704;16625.423888583944;16625.423888583944;16625.423888583944;2;16625.423888583944;16.7502;990.3299860307598;Evaluated;16.0105;0.7331;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;17;32;;;;;;;;;;;;True;False;False;True;;ok;16804.633565715376;16625.423888583944;16625.423888583944;16625.423888583944;3;16625.423888583944;22.555;179.20967713143182;Evaluated;5.1664;0.6355;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;32;40;16;;;;;True;False;False;True;;ok;16292.2047037198;16625.423888583944;16625.423888583944;16625.423888583944;4;16625.423888583944;28.7717;-333.21918486414324;Evaluated;5.5859;0.6277;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;16168.73353686987;16625.423888583944;16625.423888583944;16625.423888583944;5;16625.423888583944;34.363;-456.6903517140745;Evaluated;4.959;0.6297;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;16;32;;;;;;;;;;True;False;False;True;;ok;17549.423779222932;16625.423888583944;16625.423888583944;16625.423888583944;6;16625.423888583944;40.1643;923.9998906389883;Evaluated;5.1735;0.6252;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16168.73353686987;16168.73353686987;6;16168.73353686987;40.1764;;IterationSummary;;;;;;
2;1;2;1;normal;0;660e1a9970ee;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;15645.659750200617;16168.73353686987;16168.73353686987;16168.73353686987;7;16168.73353686987;46.85;-523.0737866692525;Evaluated;6.0154;0.6495;64;True;1;
2;1;2;2;normal;0;660e1a9970ee;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;16930.623814515664;16168.73353686987;16168.73353686987;16168.73353686987;8;16168.73353686987;53.1378;761.8902776457944;Evaluated;5.6418;0.643;64;True;1;
2;1;2;3;normal;0;660e1a9970ee;reinsert_block;;;;;;;35;40;16;;;;;True;False;False;True;;ok;16548.227202001053;16168.73353686987;16168.73353686987;16168.73353686987;9;16168.73353686987;59.6865;379.49366513118366;Evaluated;5.9208;0.6259;64;True;1;
2;1;2;4;normal;0;660e1a9970ee;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;16213.883426405979;16168.73353686987;16168.73353686987;16168.73353686987;10;16168.73353686987;65.9016;45.149889536109185;Evaluated;5.587;0.6255;64;True;1;
2;1;2;5;normal;0;660e1a9970ee;swap;10;20;;;;;;;;;;;;True;False;False;False;;ok;17382.61382734191;16168.73353686987;16168.73353686987;16168.73353686987;11;16168.73353686987;75.7339;1213.8802904720396;Evaluated;9.2025;0.6273;64;True;2;duplicate_for_same_parent_sequence
2;1;2;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15645.659750200617;15645.659750200617;11;15645.659750200617;75.75;;IterationSummary;;;;;;
3;1;3;1;normal;0;48dc97c613aa;move;;;7;5;;;;;;;;;;True;False;False;False;;ok;17084.55129992606;15645.659750200617;15645.659750200617;15645.659750200617;12;15645.659750200617;82.5601;1438.8915497254438;Evaluated;6.1752;0.6256;64;True;1;
3;1;3;2;normal;0;48dc97c613aa;swap;20;31;;;;;;;;;;;;True;False;False;False;;ok;16748.440478287936;15645.659750200617;15645.659750200617;15645.659750200617;13;15645.659750200617;88.8608;1102.7807280873185;Evaluated;5.6601;0.6374;64;True;1;
3;1;3;3;normal;0;48dc97c613aa;reinsert_block;;;;;;;35;40;16;;;;;True;False;False;True;;ok;16739.95735198485;15645.659750200617;15645.659750200617;15645.659750200617;14;15645.659750200617;95.4877;1094.297601784232;Evaluated;5.9974;0.6259;64;True;1;
3;1;3;4;normal;0;48dc97c613aa;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15631.966223066434;15645.659750200617;15645.659750200617;15645.659750200617;15;15645.659750200617;101.6993;-13.69352713418266;Evaluated;5.5732;0.6352;64;True;1;
3;1;3;5;normal;0;48dc97c613aa;move;;;25;30;;;;;;;;;;True;False;False;False;;ok;15622.955541699463;15645.659750200617;15645.659750200617;15645.659750200617;16;15645.659750200617;107.9422;-22.704208501154426;Evaluated;5.5884;0.6513;64;True;1;
3;1;3;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15622.955541699463;15622.955541699463;16;15622.955541699463;107.9638;;IterationSummary;;;;;;
4;1;4;1;normal;0;8687db6c5c35;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;17745.9849594573;15622.955541699463;15622.955541699463;15622.955541699463;17;15622.955541699463;114.8292;2123.029417757836;Evaluated;6.2225;0.6311;64;True;1;
4;1;4;2;normal;0;8687db6c5c35;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;16824.232369564917;15622.955541699463;15622.955541699463;15622.955541699463;18;15622.955541699463;121.0953;1201.2768278654548;Evaluated;5.6211;0.6438;64;True;1;
4;1;4;3;normal;0;8687db6c5c35;reinsert_block;;;;;;;35;40;16;;;;;True;False;False;True;;ok;16377.133696631858;15622.955541699463;15622.955541699463;15622.955541699463;19;15622.955541699463;127.7155;754.178154932395;Evaluated;5.991;0.6259;64;True;1;
4;1;4;4;normal;0;8687db6c5c35;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15623.430347625615;15622.955541699463;15622.955541699463;15622.955541699463;20;15622.955541699463;133.904;0.4748059261528397;Evaluated;5.5514;0.6347;64;True;1;
4;1;4;5;normal;0;8687db6c5c35;move;;;25;40;;;;;;;;;;True;False;False;True;;ok;16032.441611931934;15622.955541699463;15622.955541699463;15622.955541699463;21;15622.955541699463;140.0919;409.4860702324713;Evaluated;5.5537;0.6314;64;True;1;
4;1;4;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15622.955541699463;15622.955541699463;21;15622.955541699463;140.0955;;IterationSummary;;;;;;
5;1;5;1;normal;1;8687db6c5c35;move;;;2;5;;;;;;;;;;True;False;False;False;;ok;17229.260877262062;15622.955541699463;15622.955541699463;15622.955541699463;22;15622.955541699463;146.5102;1606.3053355625998;Evaluated;5.7553;0.6472;64;True;1;
5;1;5;2;normal;1;8687db6c5c35;move;;;25;35;;;;;;;;;;True;False;False;True;;ok;16252.812020265876;15622.955541699463;15622.955541699463;15622.955541699463;23;15622.955541699463;156.488;629.856478566413;Evaluated;9.3401;0.6347;64;True;2;duplicate_for_same_parent_sequence
5;1;5;3;normal;1;8687db6c5c35;move;;;25;28;;;;;;;;;;True;False;False;False;;ok;16738.974734923104;15622.955541699463;15622.955541699463;15622.955541699463;24;15622.955541699463;166.9603;1116.0191932236412;Evaluated;9.8011;0.6685;64;True;2;duplicate_for_same_parent_sequence
5;1;5;4;normal;1;8687db6c5c35;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15623.430347625615;15622.955541699463;15622.955541699463;15622.955541699463;25;15622.955541699463;173.3132;0.4748059261528397;Evaluated;5.7029;0.6475;64;True;1;
5;1;5;5;normal;1;8687db6c5c35;move;;;25;30;;;;;;;;;;True;False;False;False;;ok;16445.793967895246;15622.955541699463;15622.955541699463;15622.955541699463;26;15622.955541699463;179.4552;822.8384261957835;Evaluated;5.5166;0.6229;64;True;1;
5;1;5;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15622.955541699463;15622.955541699463;26;15622.955541699463;179.458;;IterationSummary;;;;;;
