iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;15632.208925194025;16625.423888583944;16625.423888583944;16625.423888583944;2;16625.423888583944;17.0392;-993.2149633899189;Evaluated;16.2731;0.7608;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;16;32;;;;;;;;;;;;True;False;False;True;;ok;16625.423888583944;16625.423888583944;16625.423888583944;16625.423888583944;3;16625.423888583944;26.46;0.0;Evaluated;8.7961;0.6239;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;32;40;16;;;;;True;False;False;True;;ok;16292.2047037198;16625.423888583944;16625.423888583944;16625.423888583944;4;16625.423888583944;36.3096;-333.21918486414324;Evaluated;9.2197;0.6267;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;16168.73353686987;16625.423888583944;16625.423888583944;16625.423888583944;5;16625.423888583944;45.7545;-456.6903517140745;Evaluated;8.8152;0.6256;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;10;20;;;;;;;;;;True;False;False;True;;ok;17557.566088678097;16625.423888583944;16625.423888583944;16625.423888583944;6;16625.423888583944;55.1079;932.1422000941529;Evaluated;8.7247;0.6254;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15632.208925194025;15632.208925194025;6;15632.208925194025;55.1207;;IterationSummary;;;;;;
2;1;2;1;normal;0;457c4bc75f95;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;18203.82111546928;15632.208925194025;15632.208925194025;15632.208925194025;7;15632.208925194025;67.0976;2571.6121902752548;Evaluated;11.3467;0.6224;64;True;1;
2;1;2;2;normal;0;457c4bc75f95;swap;17;20;;;;;;;;;;;;True;False;False;False;;ok;17222.94920375672;15632.208925194025;15632.208925194025;15632.208925194025;8;15632.208925194025;77.7532;1590.7402785626964;Evaluated;10.0316;0.6234;64;True;1;
2;1;2;3;normal;0;457c4bc75f95;reinsert_block;;;;;;;35;40;16;;;;;True;False;False;True;;ok;17192.04797260418;15632.208925194025;15632.208925194025;15632.208925194025;9;15632.208925194025;89.263;1559.8390474101561;Evaluated;10.8819;0.6254;64;True;1;
2;1;2;4;normal;0;457c4bc75f95;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15632.208925194025;15632.208925194025;15632.208925194025;15632.208925194025;10;15632.208925194025;99.9243;0.0;Evaluated;10.0325;0.6263;64;True;1;
2;1;2;5;normal;0;457c4bc75f95;swap;24;36;;;;;;;;;;;;True;False;False;True;;ok;17500.975801112192;15632.208925194025;15632.208925194025;15632.208925194025;11;15632.208925194025;114.3176;1868.766875918167;Evaluated;13.7666;0.6241;64;True;2;duplicate_for_same_parent_sequence
2;1;2;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15632.208925194025;15632.208925194025;11;15632.208925194025;114.3207;;IterationSummary;;;;;;
3;1;3;1;normal;1;457c4bc75f95;move;;;8;3;;;;;;;;;;True;False;False;False;;ok;17908.192761675542;15632.208925194025;15632.208925194025;15632.208925194025;12;15632.208925194025;129.6599;2275.983836481517;Evaluated;14.699;0.6228;64;True;2;duplicate_for_same_parent_sequence
3;1;3;2;normal;1;457c4bc75f95;swap;18;25;;;;;;;;;;;;True;False;False;False;;ok;17350.49494750648;15632.208925194025;15632.208925194025;15632.208925194025;13;15632.208925194025;140.3874;1718.2860223124535;Evaluated;10.0966;0.6283;64;True;1;
3;1;3;3;normal;1;457c4bc75f95;reinsert_block;;;;;;;38;42;16;;;;;True;False;False;True;;ok;18574.328661708532;15632.208925194025;15632.208925194025;15632.208925194025;14;15632.208925194025;151.9199;2942.119736514507;Evaluated;10.9047;0.6247;64;True;1;
3;1;3;4;normal;1;457c4bc75f95;swap;49;50;;;;;;;;;;;;True;False;False;False;;ok;15632.208925194025;15632.208925194025;15632.208925194025;15632.208925194025;15;15632.208925194025;162.6485;0.0;Evaluated;10.1005;0.6247;64;True;1;
3;1;3;5;normal;1;457c4bc75f95;swap;10;25;;;;;;;;;;;;True;False;False;True;;ok;15632.208925194025;15632.208925194025;15632.208925194025;15632.208925194025;16;15632.208925194025;173.2805;0.0;Evaluated;10.0047;0.6245;64;True;1;
3;1;3;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15632.208925194025;15632.208925194025;16;15632.208925194025;173.2837;;IterationSummary;;;;;;
4;1;4;1;normal;2;457c4bc75f95;move;;;15;20;;;;;;;;;;True;False;False;False;;ok;15637.56089483743;15632.208925194025;15632.208925194025;15632.208925194025;17;15632.208925194025;189.4357;5.3519696434050275;Evaluated;15.5089;0.6257;64;True;2;duplicate_for_same_parent_sequence
4;1;4;2;normal;2;457c4bc75f95;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;17741.899020227225;15632.208925194025;15632.208925194025;15632.208925194025;18;15632.208925194025;200.6171;2109.6900950332;Evaluated;10.5534;0.6256;64;True;1;
4;1;4;3;normal;2;457c4bc75f95;move;;;38;20;;;;;;;;;;True;False;False;True;;ok;16309.390971741108;15632.208925194025;15632.208925194025;15632.208925194025;19;15632.208925194025;215.7718;677.1820465470828;Evaluated;14.5277;0.6243;64;True;2;duplicate_for_same_parent_sequence
4;1;4;4;normal;2;457c4bc75f95;move;;;38;25;;;;;;;;;;True;False;False;True;;ok;18071.566994536417;15632.208925194025;15632.208925194025;15632.208925194025;20;15632.208925194025;230.7085;2439.358069342392;Evaluated;14.1161;0.8176;64;True;2;duplicate_for_same_parent_sequence
4;1;4;5;normal;2;457c4bc75f95;move;;;25;10;;;;;;;;;;True;False;False;True;;ok;17734.824505912027;15632.208925194025;15632.208925194025;15632.208925194025;21;15632.208925194025;241.5066;2102.615580718002;Evaluated;10.1705;0.6259;64;True;1;
4;1;4;;normal;3;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15632.208925194025;15632.208925194025;21;15632.208925194025;241.51;;IterationSummary;;;;;;
5;1;5;1;diversification;3;457c4bc75f95;move;;;5;20;;;;;;;;;;True;False;False;True;;ok;17557.566088678097;15632.208925194025;15632.208925194025;15632.208925194025;22;15632.208925194025;253.6484;1925.3571634840719;Evaluated;11.4887;0.6302;64;True;1;
5;1;5;2;diversification;3;457c4bc75f95;reinsert_block;;;;;;;18;25;30;;;;;True;False;False;False;;ok;15864.680641595362;15632.208925194025;15632.208925194025;15632.208925194025;23;15632.208925194025;265.0308;232.47171640133638;Evaluated;10.7533;0.626;64;True;1;
5;1;5;3;diversification;3;457c4bc75f95;swap;35;42;;;;;;;;;;;;True;False;False;False;;ok;15915.995234352586;15632.208925194025;15632.208925194025;15632.208925194025;24;15632.208925194025;275.9883;283.78630915856047;Evaluated;10.3287;0.6254;64;True;1;
5;1;5;4;diversification;3;457c4bc75f95;move;;;50;16;;;;;;;;;;True;False;False;True;;ok;17359.13631956098;15632.208925194025;15632.208925194025;15632.208925194025;25;15632.208925194025;287.2044;1726.927394366956;Evaluated;10.5865;0.6271;64;True;1;
5;1;5;5;diversification;3;457c4bc75f95;move;;;30;15;;;;;;;;;;True;False;False;True;;ok;18524.619689803134;15632.208925194025;15632.208925194025;15632.208925194025;26;15632.208925194025;302.3865;2892.410764609109;Evaluated;14.5525;0.6264;64;True;2;duplicate_for_same_parent_sequence
5;1;5;6;diversification;3;457c4bc75f95;move;;;25;40;;;;;;;;;;True;False;False;True;;ok;15913.40215803426;15632.208925194025;15632.208925194025;15632.208925194025;27;15632.208925194025;313.6988;281.1932328402345;Evaluated;10.6849;0.6245;64;True;1;
5;1;5;7;diversification;3;457c4bc75f95;move;;;50;10;;;;;;;;;;True;False;False;True;;ok;17738.84546129828;15632.208925194025;15632.208925194025;15632.208925194025;28;15632.208925194025;324.5667;2106.6365361042535;Evaluated;10.235;0.63;64;True;1;
5;1;5;8;diversification;3;457c4bc75f95;move;;;30;25;;;;;;;;;;True;False;False;False;;ok;18073.703350785472;15632.208925194025;15632.208925194025;15632.208925194025;29;15632.208925194025;335.8725;2441.494425591447;Evaluated;10.6773;0.6254;64;True;1;
5;1;5;9;diversification;3;457c4bc75f95;move;;;24;39;;;;;;;;;;True;False;False;True;;ok;15921.457003447393;15632.208925194025;15632.208925194025;15632.208925194025;30;15632.208925194025;354.8403;289.24807825336757;Evaluated;18.3364;0.6284;64;True;3;duplicate_for_same_parent_sequence
5;1;5;10;diversification;3;457c4bc75f95;move;;;50;45;;;;;;;;;;True;False;False;False;;ok;15632.208925194025;15632.208925194025;15632.208925194025;15632.208925194025;31;15632.208925194025;366.224;0.0;Evaluated;10.7548;0.6258;64;True;1;
5;1;5;;diversification;4;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15632.208925194025;15632.208925194025;31;15632.208925194025;366.2277;;IterationSummary;;;;;;
6;1;6;1;diversification;4;457c4bc75f95;move;;;10;35;;;;;;;;;;True;False;False;True;;ok;16392.896393052786;15632.208925194025;15632.208925194025;15632.208925194025;32;15632.208925194025;382.386;760.687467858761;Evaluated;15.5201;0.625;64;True;2;duplicate_for_same_parent_sequence
6;1;6;2;diversification;4;457c4bc75f95;move;;;20;40;;;;;;;;;;True;False;False;True;;ok;17152.666367898375;15632.208925194025;15632.208925194025;15632.208925194025;33;15632.208925194025;397.7237;1520.45744270435;Evaluated;14.7078;0.6268;64;True;2;duplicate_for_same_parent_sequence
6;1;6;3;diversification;4;457c4bc75f95;swap;38;42;;;;;;;;;;;;True;False;False;False;;ok;15631.796330909976;15632.208925194025;15632.208925194025;15632.208925194025;34;15632.208925194025;412.5432;-0.41259428404919163;EvaluatedImprovementDespiteDiversificationMismatch;14.1908;0.6248;64;True;2;duplicate_for_same_parent_sequence
6;1;6;4;diversification;4;457c4bc75f95;move;;;48;50;;;;;;;;;;True;False;False;False;;ok;15631.966223066434;15632.208925194025;15632.208925194025;15632.208925194025;35;15632.208925194025;423.5287;-0.24270212759074639;EvaluatedImprovementDespiteDiversificationMismatch;10.3584;0.6264;64;True;1;
6;1;6;5;diversification;4;457c4bc75f95;move;;;20;5;;;;;;;;;;True;False;False;True;;ok;18097.061097292182;15632.208925194025;15632.208925194025;15632.208925194025;36;15632.208925194025;434.4186;2464.852172098157;Evaluated;10.2607;0.626;64;True;1;
