iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;15621.654598931518;16630.57522948563;16630.57522948563;16630.57522948563;2;16630.57522948563;17.593;-1008.9206305541102;Evaluated;15.3535;2.2333;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;16;20;;;;;;;;;;;;True;False;False;False;;ok;17820.32044796242;16630.57522948563;16630.57522948563;16630.57522948563;3;16630.57522948563;29.6966;1189.74521847679;Evaluated;9.6757;2.4247;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;32;40;16;;;;;True;False;False;True;;ok;16292.549924556863;16630.57522948563;16630.57522948563;16630.57522948563;4;16630.57522948563;43.0774;-338.02530492876576;Evaluated;10.9473;2.4306;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;move;;;56;48;;;;;;;;;;True;False;False;False;;ok;16629.132880551;16630.57522948563;16630.57522948563;16630.57522948563;5;16630.57522948563;55.164;-1.4423489346299903;Evaluated;9.6572;2.4288;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;8;16;;;;;;;;;;True;False;False;False;;ok;16705.324260826623;16630.57522948563;16630.57522948563;16630.57522948563;6;16630.57522948563;67.0268;74.7490313409944;Evaluated;9.4299;2.4301;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15621.654598931518;15621.654598931518;6;15621.654598931518;67.0429;;IterationSummary;;;;;;
2;1;2;1;normal;0;457c4bc75f95;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;18199.88513772502;15621.654598931518;15621.654598931518;15621.654598931518;7;15621.654598931518;82.1314;2578.230538793503;Evaluated;12.451;2.6289;64;True;1;
2;1;2;2;normal;0;457c4bc75f95;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;17278.4990275769;15621.654598931518;15621.654598931518;15621.654598931518;8;15621.654598931518;95.8185;1656.8444286453832;Evaluated;11.2582;2.4264;64;True;1;
2;1;2;3;normal;0;457c4bc75f95;reinsert_block;;;;;;;32;40;16;;;;;True;False;False;True;;ok;16821.574750700296;15621.654598931518;15621.654598931518;15621.654598931518;9;15621.654598931518;109.6377;1199.920151768778;Evaluated;11.385;2.4312;64;True;1;
2;1;2;4;normal;0;457c4bc75f95;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15635.256948119119;15621.654598931518;15621.654598931518;15621.654598931518;10;15621.654598931518;122.7186;13.602349187600339;Evaluated;10.8471;2.2302;64;True;1;
2;1;2;5;normal;0;457c4bc75f95;move;;;24;16;;;;;;;;;;True;False;False;False;;ok;17326.278341809182;15621.654598931518;15621.654598931518;15621.654598931518;11;15621.654598931518;136.0167;1704.623742877664;Evaluated;10.8682;2.4271;64;True;1;
2;1;2;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15621.654598931518;15621.654598931518;11;15621.654598931518;136.0174;;IterationSummary;;;;;;
3;1;3;1;normal;1;457c4bc75f95;move;;;8;5;;;;;;;;;;True;False;False;False;;ok;15634.743033706784;15621.654598931518;15621.654598931518;15621.654598931518;12;15621.654598931518;150.4045;13.088434775265341;Evaluated;12.1578;2.224;64;True;1;
3;1;3;2;normal;1;457c4bc75f95;swap;17;20;;;;;;;;;;;;True;False;False;False;;ok;17222.94920375672;15621.654598931518;15621.654598931518;15621.654598931518;13;15621.654598931518;163.9265;1601.2946048252034;Evaluated;11.0941;2.4248;64;True;1;
3;1;3;3;normal;1;457c4bc75f95;reinsert_block;;;;;;;35;40;16;;;;;True;False;False;True;;ok;17195.011636133542;15621.654598931518;15621.654598931518;15621.654598931518;14;15621.654598931518;178.0832;1573.357037202024;Evaluated;11.7213;2.4327;64;True;1;
3;1;3;4;normal;1;457c4bc75f95;move;;;56;48;;;;;;;;;;True;False;False;False;;ok;15910.746362889744;15621.654598931518;15621.654598931518;15621.654598931518;15;15621.654598931518;191.4284;289.0917639582258;Evaluated;11.1162;2.2255;64;True;1;
3;1;3;5;normal;1;457c4bc75f95;move;;;8;16;;;;;;;;;;True;False;False;False;;ok;15717.4604395261;15621.654598931518;15621.654598931518;15621.654598931518;16;15621.654598931518;204.557;95.80584059458124;Evaluated;10.9018;2.2241;64;True;1;
3;1;3;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15621.654598931518;15621.654598931518;16;15621.654598931518;204.5608;;IterationSummary;;;;;;
4;1;4;1;normal;2;457c4bc75f95;move;;;5;8;;;;;;;;;;True;False;False;False;;ok;16632.875912093885;15621.654598931518;15621.654598931518;15621.654598931518;17;15621.654598931518;226.2743;1011.2213131623666;Evaluated;19.2766;2.4268;64;True;3;duplicate_for_same_parent_sequence
4;1;4;2;normal;2;457c4bc75f95;swap;16;20;;;;;;;;;;;;True;False;False;False;;ok;17798.637361837933;15621.654598931518;15621.654598931518;15621.654598931518;18;15621.654598931518;239.9836;2176.982762906415;Evaluated;11.2807;2.4264;64;True;1;
4;1;4;3;normal;2;457c4bc75f95;reinsert_block;;;;;;;35;40;20;;;;;True;False;False;True;;ok;17247.811309578254;15621.654598931518;15621.654598931518;15621.654598931518;19;15621.654598931518;254.0874;1626.1567106467355;Evaluated;11.6818;2.4214;64;True;1;
4;1;4;4;normal;2;457c4bc75f95;swap;48;52;;;;;;;;;;;;True;False;False;False;;ok;15669.853430336683;15621.654598931518;15621.654598931518;15621.654598931518;20;15621.654598931518;274.6827;48.19883140516504;Evaluated;18.3652;2.2295;64;True;3;duplicate_for_same_parent_sequence
