iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;15621.654598931518;16630.57522948563;16630.57522948563;16630.57522948563;2;16630.57522948563;15.5175;-1008.9206305541102;Evaluated;13.2797;2.2304;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;17;20;;;;;;;;;;;;True;False;False;False;;ok;17336.45179899488;16630.57522948563;16630.57522948563;16630.57522948563;3;16630.57522948563;22.8436;705.8765695092516;Evaluated;4.8946;2.4288;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16828.62227351849;16630.57522948563;16630.57522948563;16630.57522948563;4;16630.57522948563;30.3677;198.04704403286087;Evaluated;5.0892;2.4343;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;16173.884877771556;16630.57522948563;16630.57522948563;16630.57522948563;5;16630.57522948563;37.4704;-456.6903517140727;Evaluated;4.6682;2.432;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;24;16;;;;;;;;;;True;False;False;False;;ok;17219.963806540567;16630.57522948563;16630.57522948563;16630.57522948563;6;16630.57522948563;44.6404;589.3885770549387;Evaluated;4.7368;2.4309;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15621.654598931518;15621.654598931518;6;15621.654598931518;44.6622;;IterationSummary;;;;;;
2;1;2;1;normal;0;457c4bc75f95;move;;;7;3;;;;;;;;;;True;False;False;False;;ok;17908.98146210957;15621.654598931518;15621.654598931518;15621.654598931518;7;15621.654598931518;52.4047;2287.32686317805;Evaluated;5.3031;2.4332;64;True;1;
2;1;2;2;normal;0;457c4bc75f95;swap;18;25;;;;;;;;;;;;True;False;False;False;;ok;17350.49494750648;15621.654598931518;15621.654598931518;15621.654598931518;8;15621.654598931518;60.1696;1728.8403485749604;Evaluated;5.3311;2.4332;64;True;1;
2;1;2;3;normal;0;457c4bc75f95;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16717.122090524463;15621.654598931518;15621.654598931518;15621.654598931518;9;15621.654598931518;68.3743;1095.4674915929445;Evaluated;5.7757;2.4267;64;True;1;
2;1;2;4;normal;0;457c4bc75f95;move;;;50;47;;;;;;;;;;True;False;False;False;;ok;15626.130230567811;15621.654598931518;15621.654598931518;15621.654598931518;10;15621.654598931518;75.7444;4.475631636292746;Evaluated;5.1403;2.2292;64;True;1;
2;1;2;5;normal;0;457c4bc75f95;move;;;25;10;;;;;;;;;;True;False;False;True;;ok;17734.824505912027;15621.654598931518;15621.654598931518;15621.654598931518;11;15621.654598931518;83.2991;2113.169906980509;Evaluated;5.1278;2.4244;64;True;1;
2;1;2;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15621.654598931518;15621.654598931518;11;15621.654598931518;83.3017;;IterationSummary;;;;;;
3;1;3;1;normal;1;457c4bc75f95;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;16630.57522948563;15621.654598931518;15621.654598931518;15621.654598931518;12;15621.654598931518;94.5715;1008.9206305541102;Evaluated;8.8209;2.4298;64;True;2;duplicate_for_same_parent_sequence
3;1;3;2;normal;1;457c4bc75f95;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;17724.428182261432;15621.654598931518;15621.654598931518;15621.654598931518;13;15621.654598931518;102.1381;2102.773583329914;Evaluated;5.1345;2.4291;64;True;1;
3;1;3;3;normal;1;457c4bc75f95;move;;;37;29;;;;;;;;;;True;False;False;False;;ok;17173.775490853324;15621.654598931518;15621.654598931518;15621.654598931518;14;15621.654598931518;113.5994;1552.120891921806;Evaluated;9.0258;2.4328;64;True;2;duplicate_for_same_parent_sequence
3;1;3;4;normal;1;457c4bc75f95;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15625.01498102131;15621.654598931518;15621.654598931518;15621.654598931518;15;15621.654598931518;121.1804;3.3603820897915284;Evaluated;5.3453;2.2332;64;True;1;
3;1;3;5;normal;1;457c4bc75f95;move;;;24;16;;;;;;;;;;True;False;False;False;;ok;17326.278341809182;15621.654598931518;15621.654598931518;15621.654598931518;16;15621.654598931518;128.7151;1704.623742877664;Evaluated;5.1097;2.4241;64;True;1;
3;1;3;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15621.654598931518;15621.654598931518;16;15621.654598931518;128.7159;;IterationSummary;;;;;;
4;1;4;1;normal;2;457c4bc75f95;move;;;10;3;;;;;;;;;;True;False;False;False;;ok;17911.820555433438;15621.654598931518;15621.654598931518;15621.654598931518;17;15621.654598931518;136.5715;2290.16595650192;Evaluated;5.415;2.432;64;True;1;
4;1;4;2;normal;2;457c4bc75f95;swap;16;20;;;;;;;;;;;;True;False;False;False;;ok;17798.637361837933;15621.654598931518;15621.654598931518;15621.654598931518;18;15621.654598931518;144.1429;2176.982762906415;Evaluated;5.1306;2.4401;64;True;1;
4;1;4;3;normal;2;457c4bc75f95;move;;;40;15;;;;;;;;;;True;False;False;True;;ok;16880.6458191586;15621.654598931518;15621.654598931518;15621.654598931518;19;15621.654598931518;155.7754;1258.9912202270807;Evaluated;9.1974;2.4327;64;True;2;duplicate_for_same_parent_sequence
4;1;4;4;normal;2;457c4bc75f95;move;;;49;50;;;;;;;;;;True;False;False;False;;ok;15625.01498102131;15621.654598931518;15621.654598931518;15621.654598931518;20;15621.654598931518;163.1304;3.3603820897915284;Evaluated;5.1235;2.2288;64;True;1;
4;1;4;5;normal;2;457c4bc75f95;move;;;6;30;;;;;;;;;;True;False;False;True;;ok;17535.440192018814;15621.654598931518;15621.654598931518;15621.654598931518;21;15621.654598931518;170.6567;1913.7855930872956;Evaluated;5.0975;2.4282;64;True;1;
4;1;4;;normal;3;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15621.654598931518;15621.654598931518;21;15621.654598931518;170.6595;;IterationSummary;;;;;;
5;1;5;1;diversification;3;457c4bc75f95;move;;;1;25;;;;;;;;;;True;False;False;True;;ok;16200.602394214975;15621.654598931518;15621.654598931518;15621.654598931518;22;15621.654598931518;181.7472;578.9477952834568;Evaluated;8.6356;2.4344;64;True;2;duplicate_for_same_parent_sequence
5;1;5;2;diversification;3;457c4bc75f95;reinsert_block;;;;;;;20;25;16;;;;;True;False;False;False;;ok;18283.43463973296;15621.654598931518;15621.654598931518;15621.654598931518;23;15621.654598931518;190.2174;2661.7800408014427;Evaluated;5.8363;2.6315;64;True;1;
5;1;5;3;diversification;3;457c4bc75f95;swap;35;42;;;;;;;;;;;;True;False;False;False;;ok;15911.335697573944;15621.654598931518;15621.654598931518;15621.654598931518;24;15621.654598931518;198.3665;289.68109864242615;Evaluated;5.9162;2.2322;64;True;1;
5;1;5;4;diversification;3;457c4bc75f95;move;;;52;35;;;;;;;;;;True;False;False;True;;ok;16581.645925077137;15621.654598931518;15621.654598931518;15621.654598931518;25;15621.654598931518;209.699;959.9913261456186;Evaluated;8.8939;2.4356;64;True;2;duplicate_for_same_parent_sequence
5;1;5;5;diversification;3;457c4bc75f95;move;;;30;5;;;;;;;;;;True;False;False;True;;ok;17131.967935865137;15621.654598931518;15621.654598931518;15621.654598931518;26;15621.654598931518;220.7124;1510.3133369336192;Evaluated;8.5819;2.4292;64;True;2;duplicate_for_same_parent_sequence
5;1;5;6;diversification;3;457c4bc75f95;move;;;35;28;;;;;;;;;;True;False;False;False;;ok;16901.01805256289;15621.654598931518;15621.654598931518;15621.654598931518;27;15621.654598931518;231.7974;1279.3634536313712;Evaluated;8.6492;2.4332;64;True;2;duplicate_for_same_parent_sequence
5;1;5;7;diversification;3;457c4bc75f95;move;;;8;25;;;;;;;;;;True;False;False;True;;ok;15715.619799100878;15621.654598931518;15621.654598931518;15621.654598931518;28;15621.654598931518;239.1993;93.96520016935938;Evaluated;5.1688;2.2309;64;True;1;
