iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;17535.06888898726;16630.57522948563;16630.57522948563;16630.57522948563;2;16630.57522948563;34.014;904.4936595016334;Evaluated;31.57;2.4336;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;17;32;;;;;;;;;;;;True;False;False;True;;ok;16805.530204082796;16630.57522948563;16630.57522948563;16630.57522948563;3;16630.57522948563;41.3064;174.95497459716717;Evaluated;4.867;2.4222;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;32;40;16;;;;;True;False;False;True;;ok;16292.549924556863;16630.57522948563;16630.57522948563;16630.57522948563;4;16630.57522948563;48.768;-338.02530492876576;Evaluated;5.0306;2.4305;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;16173.884877771556;16630.57522948563;16630.57522948563;16630.57522948563;5;16630.57522948563;56.1104;-456.6903517140727;Evaluated;4.9177;2.4241;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;24;8;;;;;;;;;;True;False;False;True;;ok;17323.70162298684;16630.57522948563;16630.57522948563;16630.57522948563;6;16630.57522948563;63.2984;693.1263935012103;Evaluated;4.7586;2.4288;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16173.884877771556;16173.884877771556;6;16173.884877771556;63.3112;;IterationSummary;;;;;;
2;1;2;1;normal;0;04f0b4e57a49;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;15625.01498102131;16173.884877771556;16173.884877771556;16173.884877771556;7;16173.884877771556;70.6486;-548.869896750246;Evaluated;5.1076;2.2243;64;True;1;
2;1;2;2;normal;0;04f0b4e57a49;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;16669.32394156898;16173.884877771556;16173.884877771556;16173.884877771556;8;16173.884877771556;78.5217;495.43906379742293;Evaluated;5.4425;2.4282;64;True;1;
2;1;2;3;normal;0;04f0b4e57a49;reinsert_block;;;;;;;40;45;32;;;;;True;False;False;True;;ok;16569.278530944706;16173.884877771556;16173.884877771556;16173.884877771556;9;16173.884877771556;86.1763;395.3936531731506;Evaluated;5.2182;2.4338;64;True;1;
2;1;2;4;normal;0;04f0b4e57a49;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;16630.16635223759;16173.884877771556;16173.884877771556;16173.884877771556;10;16173.884877771556;93.806;456.2814744660336;Evaluated;5.1953;2.4318;64;True;1;
