iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;17535.06888898726;16630.57522948563;16630.57522948563;16630.57522948563;2;16630.57522948563;17.4326;904.4936595016334;Evaluated;14.996;2.4307;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;17;32;;;;;;;;;;;;True;False;False;True;;ok;16805.530204082796;16630.57522948563;16630.57522948563;16630.57522948563;3;16630.57522948563;31.4278;174.95497459716717;Evaluated;11.5665;2.4257;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;32;36;48;;;;;True;False;False;True;;ok;16216.295216280809;16630.57522948563;16630.57522948563;16630.57522948563;4;16630.57522948563;45.7543;-414.2800132048196;Evaluated;11.8934;2.4306;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;16173.884877771556;16630.57522948563;16630.57522948563;16630.57522948563;5;16630.57522948563;59.7546;-456.6903517140727;Evaluated;11.5676;2.4297;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;16;8;;;;;;;;;;True;False;False;False;;ok;17742.48518681015;16630.57522948563;16630.57522948563;16630.57522948563;6;16630.57522948563;73.4929;1111.909957324522;Evaluated;11.3089;2.4269;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16173.884877771556;16173.884877771556;6;16173.884877771556;73.5138;;IterationSummary;;;;;;
2;1;2;1;normal;0;660e1a9970ee;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;15635.256948119119;16173.884877771556;16173.884877771556;16173.884877771556;7;16173.884877771556;90.4928;-538.6279296524372;Evaluated;14.7436;2.2292;64;True;1;
2;1;2;2;normal;0;660e1a9970ee;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;16669.32394156898;16173.884877771556;16173.884877771556;16173.884877771556;8;16173.884877771556;106.3207;495.43906379742293;Evaluated;13.3916;2.4336;64;True;1;
2;1;2;3;normal;0;660e1a9970ee;reinsert_block;;;;;;;32;35;48;;;;;True;False;False;True;;ok;16160.64034976835;16173.884877771556;16173.884877771556;16173.884877771556;9;16173.884877771556;122.3983;-13.244528003206142;Evaluated;13.653;2.4222;64;True;1;
2;1;2;4;normal;0;660e1a9970ee;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;16176.34308968139;16173.884877771556;16173.884877771556;16173.884877771556;10;16173.884877771556;138.1885;2.4582119098340627;Evaluated;13.3612;2.4284;64;True;1;
