iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;17532.182049666284;16641.404845676683;16641.404845676683;16641.404845676683;2;16641.404845676683;7.546;890.7772039896008;Evaluated;5.0313;2.5084;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;17394.129398115478;16641.404845676683;16641.404845676683;16641.404845676683;3;16641.404845676683;14.9117;752.7245524387945;Evaluated;4.8354;2.5283;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;32;40;16;;;;;True;False;False;True;;ok;16298.825894167576;16641.404845676683;16641.404845676683;16641.404845676683;4;16641.404845676683;22.3635;-342.57895150910736;Evaluated;5.1695;2.2795;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;16187.814598926165;16641.404845676683;16641.404845676683;16641.404845676683;5;16641.404845676683;29.4555;-453.5902467505184;Evaluated;4.8178;2.2719;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;24;16;;;;;;;;;;True;False;False;False;;ok;17217.25017596924;16641.404845676683;16641.404845676683;16641.404845676683;6;16641.404845676683;36.8214;575.8453302925554;Evaluated;4.8493;2.5158;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16187.814598926165;16187.814598926165;6;16187.814598926165;36.8415;;IterationSummary;;;;;;
2;1;2;1;normal;0;04f0b4e57a49;move;;;8;4;;;;;;;;;;True;False;False;False;;ok;17454.76848773205;16187.814598926165;16187.814598926165;16187.814598926165;7;16187.814598926165;44.6793;1266.953888805885;Evaluated;5.3509;2.4811;64;True;1;
2;1;2;2;normal;0;04f0b4e57a49;swap;16;20;;;;;;;;;;;;True;False;False;False;;ok;17257.664895504808;16187.814598926165;16187.814598926165;16187.814598926165;8;16187.814598926165;52.6502;1069.8502965786429;Evaluated;5.4035;2.5638;64;True;1;
2;1;2;3;normal;0;04f0b4e57a49;reinsert_block;;;;;;;35;40;16;;;;;True;False;False;True;;ok;16547.631305157185;16187.814598926165;16187.814598926165;16187.814598926165;9;16187.814598926165;60.659;359.81670623102036;Evaluated;5.5281;2.4794;64;True;1;
2;1;2;4;normal;0;04f0b4e57a49;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;16640.556660854905;16187.814598926165;16187.814598926165;16187.814598926165;10;16187.814598926165;68.3333;452.74206192874044;Evaluated;5.1901;2.4815;64;True;1;
2;1;2;5;normal;0;04f0b4e57a49;move;;;45;10;;;;;;;;;;True;False;False;True;;ok;16738.516528331787;16187.814598926165;16187.814598926165;16187.814598926165;11;16187.814598926165;75.9258;550.7019294056226;Evaluated;5.099;2.4905;64;True;1;
2;1;2;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16187.814598926165;16187.814598926165;11;16187.814598926165;75.9287;;IterationSummary;;;;;;
3;1;3;1;normal;1;04f0b4e57a49;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;17076.06555503846;16187.814598926165;16187.814598926165;16187.814598926165;12;16187.814598926165;83.7903;888.250956112297;Evaluated;5.3279;2.5238;64;True;1;
3;1;3;2;normal;1;04f0b4e57a49;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;16937.97713253219;16187.814598926165;16187.814598926165;16187.814598926165;13;16187.814598926165;91.4897;750.1625336060242;Evaluated;5.2427;2.4537;64;True;1;
3;1;3;3;normal;1;04f0b4e57a49;reinsert_block;;;;;;;38;42;16;;;;;True;False;False;True;;ok;17535.2194479557;16187.814598926165;16187.814598926165;16187.814598926165;14;16187.814598926165;99.5742;1347.4048490295354;Evaluated;5.6224;2.4596;64;True;1;
3;1;3;4;normal;1;04f0b4e57a49;move;;;53;51;;;;;;;;;;True;False;False;False;;ok;16192.596385410126;16187.814598926165;16187.814598926165;16187.814598926165;15;16187.814598926165;110.5514;4.781786483961696;Evaluated;8.6888;2.2854;64;True;2;duplicate_for_same_parent_sequence
3;1;3;5;normal;1;04f0b4e57a49;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;16641.404845676683;16187.814598926165;16187.814598926165;16187.814598926165;16;16187.814598926165;118.0513;453.5902467505184;Evaluated;5.0181;2.4789;64;True;1;
3;1;3;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16187.814598926165;16187.814598926165;16;16187.814598926165;118.0545;;IterationSummary;;;;;;
4;1;4;1;normal;2;04f0b4e57a49;move;;;7;3;;;;;;;;;;True;False;False;False;;ok;17446.540200307474;16187.814598926165;16187.814598926165;16187.814598926165;17;16187.814598926165;129.8209;1258.7256013813094;Evaluated;9.2753;2.477;64;True;2;duplicate_for_same_parent_sequence
4;1;4;2;normal;2;04f0b4e57a49;swap;20;25;;;;;;;;;;;;True;False;False;False;;ok;16668.92030002069;16187.814598926165;16187.814598926165;16187.814598926165;18;16187.814598926165;137.3419;481.105701094526;Evaluated;5.2038;2.3141;64;True;1;
4;1;4;3;normal;2;04f0b4e57a49;move;;;25;35;;;;;;;;;;True;False;False;True;;ok;16644.48762020345;16187.814598926165;16187.814598926165;16187.814598926165;19;16187.814598926165;149.0157;456.67302127728544;Evaluated;9.3535;2.3172;64;True;2;duplicate_for_same_parent_sequence
4;1;4;4;normal;2;04f0b4e57a49;move;;;52;49;;;;;;;;;;True;False;False;False;;ok;16452.18675215602;16187.814598926165;16187.814598926165;16187.814598926165;20;16187.814598926165;159.9675;264.37215322985503;Evaluated;8.6499;2.301;64;True;2;duplicate_for_same_parent_sequence
4;1;4;5;normal;2;04f0b4e57a49;move;;;45;12;;;;;;;;;;True;False;False;True;;ok;16822.58083714054;16187.814598926165;16187.814598926165;16187.814598926165;21;16187.814598926165;171.3284;634.7662382143753;Evaluated;8.8807;2.477;64;True;2;duplicate_for_same_parent_sequence
4;1;4;;normal;3;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16187.814598926165;16187.814598926165;21;16187.814598926165;171.3302;;IterationSummary;;;;;;
5;1;5;1;diversification;3;04f0b4e57a49;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;15645.42963286556;16187.814598926165;16187.814598926165;16187.814598926165;22;16187.814598926165;179.1512;-542.3849660606047;EvaluatedImprovementDespiteDiversificationMismatch;5.5302;2.278;64;True;1;
5;1;5;2;diversification;3;04f0b4e57a49;reinsert_block;;;;;;;20;24;15;;;;;True;False;False;False;;ok;17309.39450695735;16187.814598926165;16187.814598926165;16187.814598926165;23;16187.814598926165;187.3084;1121.5799080311845;Evaluated;5.6115;2.5449;64;True;1;
5;1;5;3;diversification;3;04f0b4e57a49;swap;35;40;;;;;;;;;;;;True;False;False;False;;ok;16173.723518859093;16187.814598926165;16187.814598926165;16187.814598926165;24;16187.814598926165;194.7818;-14.091080067071744;EvaluatedImprovementDespiteDiversificationMismatch;5.1738;2.2966;64;True;1;
5;1;5;4;diversification;3;04f0b4e57a49;move;;;60;55;;;;;;;;;;True;False;False;False;;ok;16011.662557537988;16187.814598926165;16187.814598926165;16187.814598926165;25;16187.814598926165;205.7156;-176.15204138817717;EvaluatedImprovementDespiteDiversificationMismatch;8.6561;2.2764;64;True;2;duplicate_for_same_parent_sequence
5;1;5;5;diversification;3;04f0b4e57a49;move;;;31;20;;;;;;;;;;True;False;False;True;;ok;16648.98959278385;16187.814598926165;16187.814598926165;16187.814598926165;26;16187.814598926165;216.9386;461.1749938576868;Evaluated;8.7263;2.4944;64;True;2;duplicate_for_same_parent_sequence
5;1;5;6;diversification;3;04f0b4e57a49;move;;;50;38;;;;;;;;;;True;False;False;True;;ok;16189.00308261107;16187.814598926165;16187.814598926165;16187.814598926165;27;16187.814598926165;224.5401;1.1884836849058047;Evaluated;5.3142;2.2845;64;True;1;
5;1;5;7;diversification;3;04f0b4e57a49;move;;;15;38;;;;;;;;;;True;False;False;True;;ok;17092.956609219822;16187.814598926165;16187.814598926165;16187.814598926165;28;16187.814598926165;235.6838;905.1420102936572;Evaluated;8.6576;2.4837;64;True;2;duplicate_for_same_parent_sequence
5;1;5;8;diversification;3;04f0b4e57a49;move;;;8;15;;;;;;;;;;True;False;False;False;;ok;16246.682793466136;16187.814598926165;16187.814598926165;16187.814598926165;29;16187.814598926165;243.1123;58.86819453997123;Evaluated;5.1175;2.3082;64;True;1;
5;1;5;9;diversification;3;04f0b4e57a49;move;;;30;18;;;;;;;;;;True;False;False;True;;ok;16257.15452042408;16187.814598926165;16187.814598926165;16187.814598926165;30;16187.814598926165;254.1208;69.33992149791447;Evaluated;8.7161;2.29;64;True;2;duplicate_for_same_parent_sequence
5;1;5;10;diversification;3;04f0b4e57a49;move;;;50;45;;;;;;;;;;True;False;False;False;;ok;16642.62456420519;16187.814598926165;16187.814598926165;16187.814598926165;31;16187.814598926165;261.9265;454.8099652790261;Evaluated;5.3221;2.4806;64;True;1;
5;1;5;;diversification;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15645.42963286556;15645.42963286556;31;15645.42963286556;261.9437;;IterationSummary;;;;;;
6;1;6;1;normal;0;86ce0f8c8dd1;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;16187.814598926165;15645.42963286556;15645.42963286556;15645.42963286556;32;15645.42963286556;269.8366;542.3849660606047;Evaluated;5.61;2.2737;64;True;1;
