iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;17532.182049666284;16641.404845676683;16641.404845676683;16641.404845676683;2;16641.404845676683;22.8743;890.7772039896008;Evaluated;20.4344;2.4322;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;17;25;;;;;;;;;;;;True;False;False;False;;ok;16641.404845676683;16641.404845676683;16641.404845676683;16641.404845676683;3;16641.404845676683;29.9634;0.0;Evaluated;4.6549;2.4315;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;32;40;16;;;;;True;False;False;True;;ok;16298.825894167576;16641.404845676683;16641.404845676683;16641.404845676683;4;16641.404845676683;37.4668;-342.57895150910736;Evaluated;5.0715;2.4289;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;16187.814598926165;16641.404845676683;16641.404845676683;16641.404845676683;5;16641.404845676683;44.7382;-453.5902467505184;Evaluated;4.8406;2.4279;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;8;16;;;;;;;;;;True;False;False;False;;ok;16701.622490791764;16641.404845676683;16641.404845676683;16641.404845676683;6;16641.404845676683;51.6957;60.21764511508081;Evaluated;4.5284;2.4267;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16187.814598926165;16187.814598926165;6;16187.814598926165;51.7127;;IterationSummary;;;;;;
2;1;2;1;normal;0;04f0b4e57a49;move;;;10;3;;;;;;;;;;True;False;False;False;;ok;17797.57979532202;16187.814598926165;16187.814598926165;16187.814598926165;7;16187.814598926165;59.4148;1609.765196395856;Evaluated;5.272;2.4222;64;True;1;
2;1;2;2;normal;0;04f0b4e57a49;swap;18;20;;;;;;;;;;;;True;False;False;False;;ok;16937.97713253219;16187.814598926165;16187.814598926165;16187.814598926165;8;16187.814598926165;67.0158;750.1625336060242;Evaluated;5.1675;2.4308;64;True;1;
2;1;2;3;normal;0;04f0b4e57a49;reinsert_block;;;;;;;35;40;16;;;;;True;False;False;True;;ok;16547.631305157185;16187.814598926165;16187.814598926165;16187.814598926165;9;16187.814598926165;75.2458;359.81670623102036;Evaluated;5.7969;2.4305;64;True;1;
2;1;2;4;normal;0;04f0b4e57a49;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;16640.556660854905;16187.814598926165;16187.814598926165;16187.814598926165;10;16187.814598926165;82.8046;452.74206192874044;Evaluated;5.1332;2.4231;64;True;1;
2;1;2;5;normal;0;04f0b4e57a49;move;;;20;15;;;;;;;;;;True;False;False;False;;ok;16885.73238472826;16187.814598926165;16187.814598926165;16187.814598926165;11;16187.814598926165;90.3563;697.9177858020958;Evaluated;5.121;2.43;64;True;1;
2;1;2;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16187.814598926165;16187.814598926165;11;16187.814598926165;90.3593;;IterationSummary;;;;;;
3;1;3;1;normal;1;04f0b4e57a49;move;;;8;16;;;;;;;;;;True;False;False;False;;ok;16246.682793466136;16187.814598926165;16187.814598926165;16187.814598926165;12;16187.814598926165;101.7523;58.86819453997123;Evaluated;8.9533;2.4237;64;True;2;duplicate_for_same_parent_sequence
3;1;3;2;normal;1;04f0b4e57a49;swap;17;25;;;;;;;;;;;;True;False;False;False;;ok;16187.814598926165;16187.814598926165;16187.814598926165;16187.814598926165;13;16187.814598926165;109.6536;0.0;Evaluated;5.4675;2.4308;64;True;1;
3;1;3;3;normal;1;04f0b4e57a49;move;;;25;28;;;;;;;;;;True;False;False;False;;ok;16646.34500725635;16187.814598926165;16187.814598926165;16187.814598926165;14;16187.814598926165;121.0068;458.5304083301853;Evaluated;8.9193;2.4312;64;True;2;duplicate_for_same_parent_sequence
3;1;3;4;normal;1;04f0b4e57a49;move;;;55;52;;;;;;;;;;True;False;False;False;;ok;16640.71372094429;16187.814598926165;16187.814598926165;16187.814598926165;15;16187.814598926165;132.2804;452.89912201812695;Evaluated;8.8411;2.4295;64;True;2;duplicate_for_same_parent_sequence
3;1;3;5;normal;1;04f0b4e57a49;move;;;25;10;;;;;;;;;;True;False;False;True;;ok;16757.621412941757;16187.814598926165;16187.814598926165;16187.814598926165;16;16187.814598926165;139.8032;569.806814015592;Evaluated;5.0908;2.4304;64;True;1;
3;1;3;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;16187.814598926165;16187.814598926165;16;16187.814598926165;139.8038;;IterationSummary;;;;;;
