iteration;restart_id;iteration_in_restart;candidate_in_iteration;search_mode;no_improvement_count_before_iteration;parent_sequence_signature;action;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;valid;duplicate_for_same_parent_sequence;recently_rejected_for_same_parent_sequence;diversification_compatible;parse_error;validation_message;resulting_makespan;best_makespan_before;best_makespan_after;global_best_makespan_after;completed_simulations;actual_global_best_makespan;elapsed_optimization_time_sec;delta_vs_best_before;status;llm_time_sec;simulation_time_sec;exited_parts;completion_valid;llm_attempts;retry_reason
1;1;1;1;normal;0;0f63cf6f404e;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;15624.28520901457;16641.404845676683;16641.404845676683;16641.404845676683;2;16641.404845676683;16.2736;-1017.1196366621134;Evaluated;14.0322;2.2353;64;True;1;
1;1;1;2;normal;0;0f63cf6f404e;swap;17;32;;;;;;;;;;;;True;False;False;True;;ok;16816.407618720128;16641.404845676683;16641.404845676683;16641.404845676683;3;16641.404845676683;29.6071;175.0027730434449;Evaluated;10.9029;2.4248;64;True;1;
1;1;1;3;normal;0;0f63cf6f404e;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16823.91775940213;16641.404845676683;16641.404845676683;16641.404845676683;4;16641.404845676683;42.9905;182.51291372544802;Evaluated;10.9487;2.434;64;True;1;
1;1;1;4;normal;0;0f63cf6f404e;swap;50;51;;;;;;;;;;;;True;False;False;False;;ok;16641.404845676683;16641.404845676683;16641.404845676683;16641.404845676683;5;16641.404845676683;55.8412;0.0;Evaluated;10.4185;2.4298;64;True;1;
1;1;1;5;normal;0;0f63cf6f404e;move;;;15;30;;;;;;;;;;True;False;False;True;;ok;17547.743193718143;16641.404845676683;16641.404845676683;16641.404845676683;6;16641.404845676683;68.7249;906.3383480414595;Evaluated;10.4527;2.4285;64;True;1;
1;1;1;;normal;0;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15624.28520901457;15624.28520901457;6;15624.28520901457;68.7339;;IterationSummary;;;;;;
2;1;2;1;normal;0;457c4bc75f95;move;;;5;10;;;;;;;;;;True;False;False;False;;ok;16641.404845676683;15624.28520901457;15624.28520901457;15624.28520901457;7;15624.28520901457;85.2899;1017.1196366621134;Evaluated;14.1193;2.429;64;True;1;
2;1;2;2;normal;0;457c4bc75f95;swap;17;20;;;;;;;;;;;;True;False;False;False;;ok;17234.63593120889;15624.28520901457;15624.28520901457;15624.28520901457;8;15624.28520901457;99.8839;1610.35072219432;Evaluated;12.1655;2.4257;64;True;1;
2;1;2;3;normal;0;457c4bc75f95;reinsert_block;;;;;;;35;40;28;;;;;True;False;False;False;;ok;16736.747719102947;15624.28520901457;15624.28520901457;15624.28520901457;9;15624.28520901457;115.0118;1112.4625100883768;Evaluated;12.6966;2.4286;64;True;1;
2;1;2;4;normal;0;457c4bc75f95;swap;49;50;;;;;;;;;;;;True;False;False;False;;ok;15645.42963286556;15624.28520901457;15624.28520901457;15624.28520901457;10;15624.28520901457;129.7041;21.14442385099028;Evaluated;12.4667;2.2244;64;True;1;
2;1;2;5;normal;0;457c4bc75f95;move;;;10;5;;;;;;;;;;True;False;False;False;;ok;18200.878935664194;15624.28520901457;15624.28520901457;15624.28520901457;11;15624.28520901457;144.3075;2576.593726649624;Evaluated;11.9685;2.6323;64;True;1;
2;1;2;;normal;1;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15624.28520901457;15624.28520901457;11;15624.28520901457;144.3082;;IterationSummary;;;;;;
3;1;3;1;normal;1;457c4bc75f95;move;;;7;2;;;;;;;;;;True;False;False;False;;ok;18166.36448960404;15624.28520901457;15624.28520901457;15624.28520901457;12;15624.28520901457;160.2741;2542.079280589469;Evaluated;13.3324;2.6282;64;True;1;
3;1;3;2;normal;1;457c4bc75f95;swap;18;25;;;;;;;;;;;;True;False;False;False;;ok;17353.740176492807;15624.28520901457;15624.28520901457;15624.28520901457;13;15624.28520901457;175.0721;1729.4549674782374;Evaluated;12.3646;2.4314;64;True;1;
3;1;3;3;normal;1;457c4bc75f95;move;;;17;5;;;;;;;;;;True;False;False;True;;ok;18205.026725426385;15624.28520901457;15624.28520901457;15624.28520901457;14;15624.28520901457;193.5632;2580.7415164118156;Evaluated;15.8603;2.6275;64;True;2;duplicate_for_same_parent_sequence
3;1;3;4;normal;1;457c4bc75f95;move;;;50;48;;;;;;;;;;True;False;False;False;;ok;15636.61505467081;15624.28520901457;15624.28520901457;15624.28520901457;15;15624.28520901457;207.962;12.32984565624065;Evaluated;12.1699;2.2261;64;True;1;
3;1;3;5;normal;1;457c4bc75f95;move;;;30;15;;;;;;;;;;True;False;False;True;;ok;18530.35652874992;15624.28520901457;15624.28520901457;15624.28520901457;16;15624.28520901457;222.8602;2906.071319735349;Evaluated;12.2689;2.6264;64;True;1;
3;1;3;;normal;2;;;;;;;;;;;;;;;;;;;;;End-of-iteration summary row;;;15624.28520901457;15624.28520901457;16;15624.28520901457;222.863;;IterationSummary;;;;;;
4;1;4;1;normal;2;457c4bc75f95;move;;;7;2;;;;;;;;;;False;True;False;;;ok;;15624.28520901457;15624.28520901457;15624.28520901457;16;15624.28520901457;243.3633;;DuplicateForSameParentSequenceAfterRetries;20.4919;;;;3;duplicate_for_same_parent_sequence
4;1;4;2;normal;2;457c4bc75f95;swap;19;20;;;;;;;;;;;;True;False;False;False;;ok;17352.00221885276;15624.28520901457;15624.28520901457;15624.28520901457;17;15624.28520901457;258.002;1727.7170098381885;Evaluated;12.2091;2.4286;64;True;1;
4;1;4;3;normal;2;457c4bc75f95;move;;;35;20;;;;;;;;;;True;False;False;True;;ok;17356.46006678845;15624.28520901457;15624.28520901457;15624.28520901457;18;15624.28520901457;276.8757;1732.1748577738817;Evaluated;16.4445;2.4263;64;True;2;duplicate_for_same_parent_sequence
4;1;4;4;normal;2;457c4bc75f95;move;;;50;49;;;;;;;;;;True;False;False;False;;ok;15645.42963286556;15624.28520901457;15624.28520901457;15624.28520901457;19;15624.28520901457;291.1498;21.14442385099028;Evaluated;12.0384;2.2328;64;True;1;
